scenario_id,time_s,src_uav,dst_uav,rssi_dbm_est,snr_db_est,plr_pct_est,throughput_mbps_est,distance_m,hop_count,blocked_building_count,link_state,optimal_relay_uav
asymmetric_scatter,5.5,3,4,1.18827,1.18827,-0.417648,1.802523,-1.218003,0.239099,-0.57066,0,4
asymmetric_scatter,5.75,0,1,1.370805,1.370805,0.27381,-0.941107,0.199935,0.239099,-0.57066,1,4
asymmetric_scatter,5.75,0,2,0.681366,0.681366,0.03696,-0.052134,-0.259537,0.239099,-0.57066,1,4
asymmetric_scatter,5.75,0,3,0.379388,0.379388,-0.323394,-0.954915,0.252822,0.239099,-0.57066,1,4
asymmetric_scatter,5.75,0,4,0.081737,0.081737,-0.218812,-0.320842,-0.120622,0.239099,-0.57066,1,4
asymmetric_scatter,5.75,1,2,0.647655,0.647655,-0.990204,0.80221,-0.70098,0.239099,-0.57066,0,4
asymmetric_scatter,5.75,1,3,-0.054353,-0.054353,-1.223583,0.823031,-0.711818,0.239099,-0.57066,0,4
asymmetric_scatter,5.75,1,4,0.716824,0.716824,-1.223583,1.090644,-0.850056,0.239099,-0.57066,0,4
asymmetric_scatter,5.75,2,3,0.936066,0.936066,-0.94299,1.611841,-1.119444,0.239099,-0.57066,0,4
asymmetric_scatter,5.75,2,4,1.491413,1.491413,-0.44004,2.238462,-1.44331,0.239099,-0.57066,0,4
asymmetric_scatter,5.75,3,4,0.558177,0.558177,-0.319662,1.768113,-1.200183,0.239099,-0.57066,0,4
asymmetric_scatter,6.0,0,1,1.395276,1.395276,0.02125,-0.954915,0.208037,0.239099,-0.57066,1,4
asymmetric_scatter,6.0,0,2,0.843342,0.843342,-0.145647,-0.05849,-0.256202,0.239099,-0.57066,1,4
asymmetric_scatter,6.0,0,3,0.582565,0.582565,0.120278,-0.954915,0.273092,0.239099,-0.57066,1,4
asymmetric_scatter,6.0,0,4,-0.102712,-0.102712,-0.240596,-0.505387,-0.025164,0.239099,-0.57066,1,4
asymmetric_scatter,6.0,1,2,1.067578,1.067578,-1.196158,0.647034,-0.620763,0.239099,-0.57066,1,4
asymmetric_scatter,6.0,1,3,-0.177791,-0.177791,-1.223583,0.587199,-0.589942,0.239099,-0.57066,1,4
asymmetric_scatter,6.0,1,4,0.197185,0.197185,-1.223583,1.107958,-0.85907,0.239099,-0.57066,0,4
asymmetric_scatter,6.0,2,3,0.920418,0.920418,-0.866441,1.598033,-1.11228,0.239099,-0.57066,0,4
asymmetric_scatter,6.0,2,4,1.922989,1.922989,-0.945594,2.238462,-1.44331,0.239099,-0.57066,0,4
asymmetric_scatter,6.0,3,4,0.6097,0.6097,-0.698155,1.83277,-1.233687,0.239099,-0.57066,0,4
asymmetric_scatter,6.25,0,1,1.571153,1.571153,-0.225581,-0.954915,0.259935,0.239099,-0.57066,1,4
asymmetric_scatter,6.25,0,2,0.540531,0.540531,-0.177326,-0.137831,-0.215247,0.239099,-0.57066,1,4
asymmetric_scatter,6.25,0,3,0.481517,0.481517,-0.126727,-0.954915,0.289531,0.239099,-0.57066,1,4
asymmetric_scatter,6.25,0,4,-0.466701,-0.466701,-0.2432,-0.614756,0.031267,0.239099,-0.57066,1,4
asymmetric_scatter,6.25,1,2,1.076901,1.076901,-0.902546,0.54183,-0.566494,0.239099,-0.57066,1,4
asymmetric_scatter,6.25,1,3,-0.566167,-0.566167,-1.223583,0.390161,-0.488127,0.239099,-0.57066,1,4
asymmetric_scatter,6.25,1,4,0.299981,0.299981,-1.223583,0.793443,-0.696499,0.239099,-0.57066,0,4
asymmetric_scatter,6.25,2,3,0.664719,0.664719,-0.828774,1.612061,-1.119627,0.239099,-0.57066,0,4
asymmetric_scatter,6.25,2,4,1.405265,1.405265,-1.223583,2.238462,-1.44331,0.239099,-0.57066,0,4
asymmetric_scatter,6.25,3,4,0.668797,0.668797,-0.313326,1.992767,-1.316353,0.239099,-0.57066,0,4
asymmetric_scatter,6.5,0,1,1.467275,1.467275,-0.242419,-0.954915,0.378346,0.239099,-0.57066,1,4
asymmetric_scatter,6.5,0,2,0.472029,0.472029,-0.245456,-0.101887,-0.233718,0.239099,-0.57066,1,4
asymmetric_scatter,6.5,0,3,0.258946,0.258946,0.563777,-0.954915,0.462028,0.239099,-0.57066,1,4
asymmetric_scatter,6.5,0,4,-0.184283,-0.184283,-0.334416,-0.874697,0.165649,0.239099,-0.57066,1,4
asymmetric_scatter,6.5,1,2,0.572744,0.572744,-0.495846,0.26019,-0.42091,0.239099,-0.57066,1,4
asymmetric_scatter,6.5,1,3,-0.846754,-0.846754,-1.223583,0.005071,-0.289081,0.239099,-0.57066,1,4
asymmetric_scatter,6.5,1,4,-0.001664,-0.001664,-1.223583,0.657993,-0.626494,0.239099,-0.57066,0,4
asymmetric_scatter,6.5,2,3,1.053595,1.053595,-0.34405,1.608335,-1.117647,0.239099,-0.57066,0,4
asymmetric_scatter,6.5,2,4,1.860896,1.860896,-1.223583,2.238462,-1.44331,0.239099,-0.57066,0,4
asymmetric_scatter,6.5,3,4,1.058339,1.058339,-0.432576,2.070574,-1.356527,0.239099,-0.57066,0,4
asymmetric_scatter,6.75,0,1,1.625922,1.625922,-0.204057,-0.954915,0.420317,0.239099,-0.57066,1,4
asymmetric_scatter,6.75,0,2,0.052106,0.052106,-0.320356,-0.3958,-0.081907,0.239099,-0.57066,1,4
asymmetric_scatter,6.75,0,3,0.709666,0.709666,0.552407,-0.954915,0.61694,0.239099,-0.57066,1,4
asymmetric_scatter,6.75,0,4,-0.403442,-0.403442,0.190058,-0.954915,0.328637,0.239099,-0.57066,1,4
asymmetric_scatter,6.75,1,2,0.031463,0.031463,-0.568663,0.301395,-0.442169,0.239099,-0.57066,1,4
asymmetric_scatter,6.75,1,3,-0.593718,-0.593718,-1.223583,-0.090928,-0.239424,0.239099,-0.57066,1,4
asymmetric_scatter,6.75,1,4,-0.114698,-0.114698,-1.223583,0.777224,-0.68811,0.239099,-0.57066,0,4
asymmetric_scatter,6.75,2,3,1.036781,1.036781,-0.503571,1.533158,-1.078801,0.239099,-0.57066,0,4
asymmetric_scatter,6.75,2,4,1.569322,1.569322,-1.223583,2.238462,-1.44331,0.239099,-0.57066,0,4
asymmetric_scatter,6.75,3,4,1.833428,1.833428,-1.112231,2.10893,-1.376353,0.239099,-0.57066,0,4
asymmetric_scatter,7.0,0,1,0.928159,0.928159,-0.020582,-0.954915,0.542402,0.239099,-0.57066,1,4
asymmetric_scatter,7.0,0,2,0.261193,0.261193,-0.61284,-0.302432,-0.130079,0.239099,-0.57066,1,4
asymmetric_scatter,7.0,0,3,0.390125,0.390125,1.137461,-0.954915,0.621343,0.239099,-0.57066,1,4
asymmetric_scatter,7.0,0,4,0.555098,0.555098,0.062649,-0.925546,0.191936,0.239099,-0.57066,1,4
asymmetric_scatter,7.0,1,2,0.348091,0.348091,-1.059723,0.163753,-0.370992,0.239099,-0.57066,1,4
asymmetric_scatter,7.0,1,3,0.094805,0.094805,-1.223583,0.154329,-0.366172,0.239099,-0.57066,1,4
asymmetric_scatter,7.0,1,4,0.095388,0.095388,-0.994544,0.766046,-0.682326,0.239099,-0.57066,0,4
asymmetric_scatter,7.0,2,3,1.009147,1.009147,-0.645386,1.220176,-0.917038,0.239099,-0.57066,0,4
asymmetric_scatter,7.0,2,4,1.10004,1.10004,-1.223583,2.238462,-1.44331,0.239099,-0.57066,0,4
asymmetric_scatter,7.0,3,4,1.603365,1.603365,-1.223583,1.811071,-1.222406,0.239099,-0.57066,0,4
asymmetric_scatter,7.25,0,1,0.222655,0.222655,-0.58715,-0.954915,0.505094,0.239099,-0.57066,1,4
asymmetric_scatter,7.25,0,2,0.32029,0.32029,-0.437523,-0.414211,-0.072398,0.239099,-0.57066,1,4
asymmetric_scatter,7.25,0,3,0.707668,0.707668,0.401045,-0.954915,0.638824,0.239099,-0.57066,1,4
asymmetric_scatter,7.25,0,4,0.699927,0.699927,0.973514,-0.848615,0.152153,0.239099,-0.57066,1,4
asymmetric_scatter,7.25,1,2,0.036208,0.036208,-1.159706,0.291094,-0.436906,0.239099,-0.57066,1,4
asymmetric_scatter,7.25,1,3,-0.094139,-0.094139,-1.223583,0.123644,-0.350306,0.239099,-0.57066,1,4
asymmetric_scatter,7.25,1,4,-0.423585,-0.423585,-1.223583,0.577775,-0.584992,0.239099,-0.57066,1,4
asymmetric_scatter,7.25,2,3,0.963784,0.963784,-0.143738,1.210751,-0.912192,0.239099,-0.57066,0,4
asymmetric_scatter,7.25,2,4,1.228556,1.228556,-1.223583,2.238462,-1.44331,0.239099,-0.57066,0,4
asymmetric_scatter,7.25,3,4,1.992741,1.992741,-0.406799,1.76088,-1.196457,0.239099,-0.57066,0,4
asymmetric_scatter,7.5,0,1,0.043782,0.043782,-0.181318,-0.954915,0.613162,0.239099,-0.57066,1,4
asymmetric_scatter,7.5,0,2,0.012569,0.012569,-0.526223,-0.758534,0.105649,0.239099,-0.57066,1,4
asymmetric_scatter,7.5,0,3,0.629926,0.629926,-0.121172,-0.954915,0.650158,0.239099,-0.57066,1,4
asymmetric_scatter,7.5,0,4,1.161718,1.161718,1.020641,-0.954915,0.209548,0.239099,-0.57066,1,4
asymmetric_scatter,7.5,1,2,0.075994,0.075994,-1.223583,0.119699,-0.348326,0.239099,-0.57066,1,4
asymmetric_scatter,7.5,1,3,0.014483,0.014483,-1.223583,0.049563,-0.31206,0.239099,-0.57066,1,4
asymmetric_scatter,7.5,1,4,-0.324035,-0.324035,-1.099994,0.496461,-0.543046,0.239099,-0.57066,1,4
asymmetric_scatter,7.5,2,3,0.87031,0.87031,-0.414784,1.208121,-0.910863,0.239099,-0.57066,0,4
asymmetric_scatter,7.5,2,4,1.660714,1.660714,-1.223583,2.238462,-1.44331,0.239099,-0.57066,0,4
asymmetric_scatter,7.5,3,4,2.159545,2.159545,-0.795533,1.889317,-1.262918,0.239099,-0.57066,0,4
asymmetric_scatter,7.75,0,1,-0.758108,-0.758108,0.393841,-0.954915,0.76612,0.239099,-0.57066,1,4
asymmetric_scatter,7.75,0,2,0.013235,0.013235,-0.637141,-0.901656,0.179587,0.239099,-0.57066,1,4
asymmetric_scatter,7.75,0,3,0.066922,0.066922,-0.2156,-0.954915,0.7248,0.239099,-0.57066,1,4
asymmetric_scatter,7.75,0,4,0.77151,0.77151,0.632862,-0.954915,0.229583,0.239099,-0.57066,1,4
asymmetric_scatter,7.75,1,2,-0.093973,-0.093973,-1.223583,0.08485,-0.330271,0.239099,-0.57066,1,4
asymmetric_scatter,7.75,1,3,0.42242,0.42242,-1.223583,0.204081,-0.39186,0.239099,-0.57066,1,4
asymmetric_scatter,7.75,1,4,-0.008906,-0.008906,-0.593833,0.286272,-0.434327,0.239099,-0.57066,1,4
asymmetric_scatter,7.75,2,3,0.466785,0.466785,-0.24346,1.205491,-0.90943,0.239099,-0.57066,0,4
asymmetric_scatter,7.75,2,4,2.140234,2.140234,-1.168298,2.238462,-1.44331,0.239099,-0.57066,0,4
asymmetric_scatter,7.75,3,4,1.913168,1.913168,-1.001487,1.984219,-1.311924,0.239099,-0.57066,0,4
asymmetric_scatter,8.0,0,1,-0.6941,-0.6941,-0.737818,-0.99875,0.872338,2.116182,-0.57066,2,4
asymmetric_scatter,8.0,0,2,-0.564253,-0.564253,-0.910183,-0.954915,0.302245,0.239099,-0.57066,1,4
asymmetric_scatter,8.0,0,3,0.564087,0.564087,-0.356027,-0.954915,0.795065,0.239099,-0.57066,1,4
asymmetric_scatter,8.0,0,4,0.184617,0.184617,0.723905,-0.954915,0.245449,0.239099,-0.57066,1,4
asymmetric_scatter,8.0,1,2,-0.569247,-0.569247,-1.044795,-0.129064,-0.219676,0.239099,-0.57066,1,4
asymmetric_scatter,8.0,1,3,0.012569,0.012569,-1.195463,0.208027,-0.393893,0.239099,-0.57066,1,4
asymmetric_scatter,8.0,1,4,-0.041534,-0.041534,-1.223583,0.114658,-0.345668,0.239099,-0.57066,1,4
asymmetric_scatter,8.0,2,3,0.990586,0.990586,-0.068838,1.226094,-0.92006,0.239099,-0.57066,0,4
asymmetric_scatter,8.0,2,4,2.386777,2.386777,-0.651375,2.238462,-1.44331,0.239099,-0.57066,0,4
asymmetric_scatter,8.0,3,4,1.611772,1.611772,-1.223583,1.822468,-1.228346,0.239099,-0.57066,0,4
asymmetric_scatter,8.25,0,1,-0.584313,-0.584313,-0.071008,-0.99875,0.882837,2.116182,-0.57066,2,4
asymmetric_scatter,8.25,0,2,-0.45946,-0.45946,-0.105984,-0.954915,0.277521,0.239099,-0.57066,1,4
asymmetric_scatter,8.25,0,3,-0.584313,-0.584313,0.963012,-0.99875,0.852824,2.116182,-0.57066,2,4
asymmetric_scatter,8.25,0,4,0.321289,0.321289,1.258447,-0.954915,0.395385,0.239099,-0.57066,1,4
asymmetric_scatter,8.25,1,2,-0.252952,-0.252952,-1.183399,-0.196789,-0.184765,0.239099,-0.57066,1,4
asymmetric_scatter,8.25,1,3,-0.293904,-0.293904,-1.124729,0.115316,-0.346059,0.239099,-0.57066,1,4
asymmetric_scatter,8.25,1,4,-0.554265,-0.554265,-1.100081,-0.072298,-0.24909,0.239099,-0.57066,1,4
asymmetric_scatter,8.25,2,3,0.636419,0.636419,0.003372,1.229162,-0.921675,0.239099,-0.57066,0,4
asymmetric_scatter,8.25,2,4,1.46561,1.46561,-0.919817,2.154957,-1.40014,0.239099,-0.57066,0,4
asymmetric_scatter,8.25,3,4,1.896271,1.896271,-1.223583,1.809756,-1.221702,0.239099,-0.57066,0,4
asymmetric_scatter,8.5,0,1,-0.4677,-0.4677,-0.310896,-0.99875,0.941613,2.116182,-0.57066,2,4
asymmetric_scatter,8.5,0,2,-0.342847,-0.342847,-0.310896,-0.954915,0.243704,0.239099,-0.57066,1,4
asymmetric_scatter,8.5,0,3,0.248292,0.248292,0.151262,-0.954915,0.790141,0.239099,-0.57066,1,4
asymmetric_scatter,8.5,0,4,0.702841,0.702841,0.739788,-0.954915,0.430739,0.239099,-0.57066,1,4
asymmetric_scatter,8.5,1,2,-0.116363,-0.116363,-1.223583,-0.344513,-0.108377,0.239099,-0.57066,1,4
asymmetric_scatter,8.5,1,3,0.064757,0.064757,-1.223583,0.191369,-0.385373,0.239099,-0.57066,1,4
asymmetric_scatter,8.5,1,4,-0.383382,-0.383382,-0.467119,-0.202269,-0.181873,0.239099,-0.57066,1,4
asymmetric_scatter,8.5,2,3,0.717074,0.717074,0.270512,1.153985,-0.882804,0.239099,-0.57066,0,4
asymmetric_scatter,8.5,2,4,1.186938,1.186938,-0.527004,2.061588,-1.351942,0.239099,-0.57066,0,4
asymmetric_scatter,8.5,3,4,2.246276,2.246276,-1.223583,1.828824,-1.231603,0.239099,-0.57066,0,4
asymmetric_scatter,8.75,0,1,-0.572993,-0.572993,-1.012249,-0.99875,1.063098,2.116182,-0.57066,2,4
asymmetric_scatter,8.75,0,2,-0.44814,-0.44814,-1.012249,-0.954915,0.274446,0.239099,-0.57066,1,4
asymmetric_scatter,8.75,0,3,-0.572993,-0.572993,-0.018847,-0.99875,0.89378,2.116182,-0.57066,2,4
asymmetric_scatter,8.75,0,4,0.592803,0.592803,0.199344,-0.954915,0.488811,0.239099,-0.57066,1,4
asymmetric_scatter,8.75,1,2,-0.085566,-0.085566,-1.223583,-0.142872,-0.212563,0.239099,-0.57066,1,4
asymmetric_scatter,8.75,1,3,-0.072165,-0.072165,-1.176543,0.165726,-0.372112,0.239099,-0.57066,1,4
asymmetric_scatter,8.75,1,4,0.491339,0.491339,-0.404022,-0.376732,-0.091755,0.239099,-0.57066,1,4
asymmetric_scatter,8.75,2,3,0.987756,0.987756,-0.205359,1.017658,-0.812409,0.239099,-0.57066,0,4
asymmetric_scatter,8.75,2,4,0.740796,0.740796,-0.481179,2.006137,-1.323257,0.239099,-0.57066,0,4
asymmetric_scatter,8.75,3,4,2.448871,2.448871,-1.223583,1.841756,-1.238246,0.239099,-0.57066,0,4
asymmetric_scatter,9.0,0,1,-0.450637,-0.450637,0.015262,-0.99875,1.234449,2.116182,-0.57066,1,4
asymmetric_scatter,9.0,0,2,-0.325783,-0.325783,-0.48899,-0.954915,0.545971,0.239099,-0.57066,1,4
asymmetric_scatter,9.0,0,3,-0.450637,-0.450637,0.291602,-0.99875,0.953207,2.116182,-0.57066,1,4
asymmetric_scatter,9.0,0,4,0.09081,0.09081,0.494258,-0.954915,0.632572,0.239099,-0.57066,1,4
asymmetric_scatter,9.0,1,2,-0.208838,-0.208838,-0.672725,-0.408074,-0.07555,0.239099,-0.57066,1,4
asymmetric_scatter,9.0,1,3,-0.288327,-0.288327,-0.854638,0.090768,-0.333397,0.239099,-0.57066,1,4
asymmetric_scatter,9.0,1,4,-0.424168,-0.424168,-0.630805,-0.296733,-0.133075,0.239099,-0.57066,1,4
asymmetric_scatter,9.0,2,3,1.072406,1.072406,-0.370781,1.380174,-0.999782,0.239099,-0.57066,0,4
asymmetric_scatter,9.0,2,4,0.265605,0.265605,-0.908014,1.842194,-1.238481,0.239099,-0.57066,0,4
asymmetric_scatter,9.0,3,4,2.337668,2.337668,-1.223583,1.894577,-1.265628,0.239099,-0.57066,0,4
asymmetric_scatter,9.25,0,1,-0.538367,-0.538367,-0.349605,-0.99875,1.343169,2.116182,-0.57066,2,4
asymmetric_scatter,9.25,0,2,-0.413514,-0.413514,-0.567709,-0.954915,0.469922,0.239099,-0.57066,1,4
asymmetric_scatter,9.25,0,3,-0.538367,-0.538367,0.194658,-0.99875,1.014718,2.116182,-0.57066,2,4
asymmetric_scatter,9.25,0,4,-0.299731,-0.299731,0.176518,-0.954915,0.735898,0.239099,-0.57066,1,4
asymmetric_scatter,9.25,1,2,0.254035,0.254035,-0.987687,-0.122708,-0.222959,0.239099,-0.57066,1,4
asymmetric_scatter,9.25,1,3,-0.38846,-0.38846,-0.968246,-0.189995,-0.188178,0.239099,-0.57066,1,4
asymmetric_scatter,9.25,1,4,-0.313381,-0.313381,-0.981351,-0.229227,-0.167934,0.239099,-0.57066,1,4
asymmetric_scatter,9.25,2,3,0.426749,0.426749,-0.398902,1.094589,-0.852088,0.239099,-0.57066,0,4
asymmetric_scatter,9.25,2,4,0.981513,0.981513,-0.651722,1.872879,-1.254373,0.239099,-0.57066,0,4
asymmetric_scatter,9.25,3,4,1.954286,1.954286,-1.223583,1.821811,-1.228033,0.239099,-0.57066,0,4
asymmetric_scatter,9.5,0,1,-0.523884,-0.523884,0.529495,-0.99875,1.453894,2.116182,-0.57066,2,4
asymmetric_scatter,9.5,0,2,-0.399031,-0.399031,0.029148,-0.954915,0.50882,0.239099,-0.57066,1,4
asymmetric_scatter,9.5,0,3,-0.523884,-0.523884,1.084172,-0.99875,1.255292,2.116182,-0.57066,2,4
asymmetric_scatter,9.5,0,4,-0.226234,-0.226234,0.252547,-0.954915,0.751686,0.239099,-0.57066,1,4
asymmetric_scatter,9.5,1,2,0.617441,0.617441,-0.63879,-0.123804,-0.222437,0.239099,-0.57066,1,4
asymmetric_scatter,9.5,1,3,-0.233725,-0.233725,-0.947156,-0.275035,-0.144252,0.239099,-0.57066,1,4
asymmetric_scatter,9.5,1,4,-0.294071,-0.294071,-0.765764,-0.320623,-0.120726,0.239099,-0.57066,1,4
asymmetric_scatter,9.5,2,3,0.574159,0.574159,0.009447,0.974262,-0.789951,0.239099,-0.57066,0,4
asymmetric_scatter,9.5,2,4,0.587393,0.587393,-0.294059,1.764387,-1.198333,0.239099,-0.57066,0,4
asymmetric_scatter,9.5,3,4,1.878542,1.878542,-1.223583,1.789154,-1.211073,0.239099,-0.57066,0,4
asymmetric_scatter,9.75,0,1,-0.389042,-0.389042,1.071413,-0.99875,1.467963,2.116182,-0.57066,2,4
asymmetric_scatter,9.75,0,2,-0.264189,-0.264189,0.418924,-0.954915,0.506345,0.239099,-0.57066,1,4
asymmetric_scatter,9.75,0,3,-0.389042,-0.389042,1.795158,-0.99875,1.274285,2.116182,-0.57066,2,4
asymmetric_scatter,9.75,0,4,-0.416677,-0.416677,-0.031344,-0.954915,0.822629,0.239099,-0.57066,1,4
asymmetric_scatter,9.75,1,2,0.610116,0.610116,-0.418777,-0.137393,-0.215455,0.239099,-0.57066,1,4
asymmetric_scatter,9.75,1,3,-0.105959,-0.105959,-0.680102,-0.385718,-0.087118,0.239099,-0.57066,1,4
asymmetric_scatter,9.75,1,4,-0.318126,-0.318126,-0.799179,-0.155584,-0.205972,0.239099,-0.57066,1,4
asymmetric_scatter,9.75,2,3,0.770345,0.770345,0.473949,0.787525,-0.693451,0.239099,-0.57066,0,4
asymmetric_scatter,9.75,2,4,0.287329,0.287329,-0.488209,1.789592,-1.211359,0.239099,-0.57066,0,4
asymmetric_scatter,9.75,3,4,1.730216,1.730216,-1.223583,1.528993,-1.076639,0.239099,-0.57066,0,4
asymmetric_scatter,10.0,0,1,-0.68561,-0.68561,1.790037,-0.99875,1.519861,2.116182,-0.57066,2,4
asymmetric_scatter,10.0,0,2,-0.560757,-0.560757,0.705592,-0.954915,0.483314,0.239099,-0.57066,1,4
asymmetric_scatter,10.0,0,3,-0.68561,-0.68561,1.927947,-0.99875,1.421745,2.116182,-0.57066,2,4
asymmetric_scatter,10.0,0,4,-0.68561,-0.68561,1.383598,-0.99875,0.957453,2.116182,-0.57066,2,4
asymmetric_scatter,10.0,1,2,0.864817,0.864817,0.17079,-0.109339,-0.229941,0.239099,-0.57066,1,4
asymmetric_scatter,10.0,1,3,-0.067004,-0.067004,-0.652243,-0.585825,0.016339,0.239099,-0.57066,1,4
asymmetric_scatter,10.0,1,4,-0.480102,-0.480102,-0.410358,-0.114818,-0.227101,0.239099,-0.57066,1,4
asymmetric_scatter,10.0,2,3,0.932321,0.932321,0.348103,1.146314,-0.878896,0.239099,-0.57066,0,4
asymmetric_scatter,10.0,2,4,1.226142,1.226142,-0.351774,2.015342,-1.327973,0.239099,-0.57066,0,4
asymmetric_scatter,10.0,3,4,1.649061,1.649061,-1.223583,1.395735,-1.007807,0.239099,-0.57066,0,4
asymmetric_scatter,10.25,0,1,-0.601626,-0.601626,1.57228,-0.99875,1.526426,2.116182,-0.57066,2,4
asymmetric_scatter,10.25,0,2,-0.476773,-0.476773,0.475337,-0.954915,0.553813,0.239099,-0.57066,1,4
asymmetric_scatter,10.25,0,3,-0.601626,-0.601626,1.645098,-0.99875,1.563083,2.116182,-0.57066,2,4
asymmetric_scatter,10.25,0,4,-0.601626,-0.601626,1.320675,-0.99875,0.968187,2.116182,-0.57066,2,4
asymmetric_scatter,10.25,1,2,0.844258,0.844258,0.140327,0.02918,-0.301482,0.239099,-0.57066,1,4
asymmetric_scatter,10.25,1,3,-0.529044,-0.529044,-0.518933,-0.646536,0.047759,0.239099,-0.57066,1,4
asymmetric_scatter,10.25,1,4,-0.844174,-0.844174,-0.375208,-0.39054,-0.084565,0.239099,-0.57066,1,4
asymmetric_scatter,10.25,2,3,0.70925,0.70925,0.230849,1.106863,-0.858471,0.239099,-0.57066,0,4
asymmetric_scatter,10.25,2,4,1.069659,1.069659,-0.172466,1.932275,-1.285037,0.239099,-0.57066,0,4
asymmetric_scatter,10.25,3,4,1.411008,1.411008,-1.223583,1.270148,-0.942883,0.239099,-0.57066,0,4
asymmetric_scatter,10.5,0,1,-0.670545,-0.670545,1.175128,-0.99875,1.550916,2.116182,-0.57066,2,4
asymmetric_scatter,10.5,0,2,-0.545692,-0.545692,0.550845,-0.954915,0.651564,0.239099,-0.57066,1,4
asymmetric_scatter,10.5,0,3,-0.670545,-0.670545,1.391149,-0.99875,1.750821,2.116182,-0.57066,2,4
asymmetric_scatter,10.5,0,4,-0.670545,-0.670545,1.31026,-0.99875,1.047675,2.116182,-0.57066,2,4
asymmetric_scatter,10.5,1,2,0.988005,0.988005,-0.438912,0.057892,-0.316333,0.239099,-0.57066,1,4
asymmetric_scatter,10.5,1,3,-0.689606,-0.689606,-0.829208,-0.697165,0.073864,0.239099,-0.57066,1,4
asymmetric_scatter,10.5,1,4,-0.541363,-0.541363,-0.895689,-0.513497,-0.020995,0.239099,-0.57066,1,4
asymmetric_scatter,10.5,2,3,0.756527,0.756527,-0.167345,1.250422,-0.932696,0.239099,-0.57066,0,4
asymmetric_scatter,10.5,2,4,1.586718,1.586718,-0.268976,2.005698,-1.322997,0.239099,-0.57066,0,4
asymmetric_scatter,10.5,3,4,1.161135,1.161135,-1.223583,1.439132,-1.030134,0.239099,-0.57066,0,4
asymmetric_scatter,10.75,0,1,-0.441564,-0.441564,1.133035,-0.99875,1.590517,2.116182,-0.57066,2,4
asymmetric_scatter,10.75,0,2,-0.316711,-0.316711,0.692053,-0.954915,0.717218,0.239099,-0.57066,1,4
asymmetric_scatter,10.75,0,3,-0.441564,-0.441564,1.31243,-0.99875,1.750456,2.116182,-0.57066,2,4
asymmetric_scatter,10.75,0,4,-0.441564,-0.441564,1.344803,-0.99875,1.080815,2.116182,-0.57066,2,4
asymmetric_scatter,10.75,1,2,1.159554,1.159554,-0.65771,-0.161064,-0.203132,0.239099,-0.57066,1,4
asymmetric_scatter,10.75,1,3,-1.050098,-1.050098,-0.601123,-0.954915,0.231042,0.239099,-0.57066,1,4
asymmetric_scatter,10.75,1,4,-0.684279,-0.684279,-1.038633,-0.475799,-0.040509,0.239099,-0.57066,1,4
asymmetric_scatter,10.75,2,3,0.794316,0.794316,-0.427456,1.130095,-0.870507,0.239099,-0.57066,0,4
asymmetric_scatter,10.75,2,4,2.65979,2.65979,-0.38597,2.224435,-1.436093,0.239099,-0.57066,0,4
asymmetric_scatter,10.75,3,4,1.493827,1.493827,-1.089579,1.542582,-1.083673,0.239099,-0.57066,0,4
asymmetric_scatter,11.0,0,1,-0.726645,-0.726645,0.94279,-0.99875,1.636188,2.116182,-0.57066,2,4
asymmetric_scatter,11.0,0,2,-0.601792,-0.601792,0.674001,-0.954915,0.758147,0.239099,-0.57066,1,4
asymmetric_scatter,11.0,0,3,-0.726645,-0.726645,1.673912,-0.99875,1.82898,2.116182,-0.57066,2,4
asymmetric_scatter,11.0,0,4,-0.726645,-0.726645,1.357388,-0.99875,1.155587,2.116182,-0.57066,2,4
asymmetric_scatter,11.0,1,2,1.500653,1.500653,-0.879633,-0.151201,-0.208291,0.239099,-0.57066,1,4
asymmetric_scatter,11.0,1,3,-1.294228,-1.294228,-1.000272,-0.954915,0.276062,0.239099,-0.57066,1,4
asymmetric_scatter,11.0,1,4,-0.350338,-0.350338,-1.223583,-0.799739,0.126856,0.239099,-0.57066,1,4
asymmetric_scatter,11.0,2,3,0.648821,0.648821,0.05614,1.053165,-0.830698,0.239099,-0.57066,0,4
asymmetric_scatter,11.0,2,4,2.680765,2.680765,-0.348997,2.238462,-1.44331,0.239099,-0.57066,0,4
asymmetric_scatter,11.0,3,4,1.263431,1.263431,-0.662657,1.400338,-1.010178,0.239099,-0.57066,0,4
asymmetric_scatter,11.25,0,1,-1.127341,-1.127341,0.849751,-0.954915,1.656118,-1.637985,-0.57066,2,4
asymmetric_scatter,11.25,0,2,-1.320863,-1.320863,0.700211,-0.954915,0.886589,-1.637985,-0.57066,2,4
asymmetric_scatter,11.25,0,3,-1.549927,-1.549927,1.358603,-0.954915,1.910735,-1.637985,-0.57066,2,4
asymmetric_scatter,11.25,0,4,0.2835,0.2835,1.425778,-0.954915,1.104679,-1.637985,-0.57066,2,4
asymmetric_scatter,11.25,1,2,0.274761,0.274761,-0.924504,-0.246761,-0.158868,0.239099,-0.57066,1,4
asymmetric_scatter,11.25,1,3,-1.43756,-1.43756,-0.399596,-0.954915,0.280882,0.239099,-0.57066,1,4
asymmetric_scatter,11.25,1,4,0.328531,0.328531,-0.675936,-0.767521,0.110234,0.239099,-0.57066,1,4
asymmetric_scatter,11.25,2,3,0.068753,0.068753,-0.707268,0.846264,-0.723829,0.239099,-0.57066,0,4
