scenario_id,time_s,src_uav,dst_uav,distance_m,hop_count,route_type,blocked_building_count,blocked_building_ids,blocked_attenuation_db,rssi_dbm_est,snr_db_est,plr_pct_est,rtt_ms_est,throughput_mbps_est,link_state,reconfig_trigger,optimal_relay_uav
corridor_baseline,5.5,1,4,41.662,1,direct,0,none,0,-71.111,23.889,2.152,17.166,6.418,degraded,no,2
corridor_baseline,5.5,2,3,26.063,1,direct,1,B0,6.0,-85.546,9.454,3.223,25.734,7.505,degraded,yes,2
corridor_baseline,5.5,2,4,23.178,1,direct,0,none,0,-81.366,13.634,1.383,13.099,10.669,healthy,yes,2
corridor_baseline,5.5,3,4,26.975,1,direct,0,none,0,-63.475,31.525,0.0,13.934,9.796,healthy,no,2
corridor_baseline,5.75,0,1,28.178,1,direct,0,none,0,-81.474,13.526,0.976,14.199,9.519,healthy,yes,2
corridor_baseline,5.75,0,2,21.36,1,direct,0,none,0,-69.326,25.674,0.0,12.699,11.087,healthy,no,2
corridor_baseline,5.75,0,3,47.567,2,via_uav2,1,B0,6.0,-89.943,5.057,4.213,41.854,7.311,disconnected,yes,2
corridor_baseline,5.75,0,4,40.293,1,direct,0,none,0,-85.671,9.329,13.221,16.864,6.733,degraded,yes,2
corridor_baseline,5.75,1,2,19.367,1,direct,0,none,0,-61.551,33.449,0.0,12.261,11.546,healthy,no,2
corridor_baseline,5.75,1,3,27.815,1,direct,0,none,0,-66.231,28.769,7.477,14.119,9.603,healthy,no,2
corridor_baseline,5.75,1,4,45.507,1,direct,0,none,0,-72.577,22.423,9.361,18.012,5.533,degraded,no,2
corridor_baseline,5.75,2,3,23.43,1,direct,1,B0,6.0,-88.443,6.557,4.213,25.155,8.111,degraded,yes,2
corridor_baseline,5.75,2,4,23.501,1,direct,0,none,0,-73.99,21.01,0.0,13.17,10.595,healthy,no,2
corridor_baseline,5.75,3,4,31.01,1,direct,0,none,0,-68.643,26.357,2.114,14.822,8.868,healthy,no,2
corridor_baseline,6.0,0,1,28.005,1,direct,0,none,0,-80.549,14.451,0.0,14.161,9.559,healthy,yes,2
corridor_baseline,6.0,0,2,19.983,1,direct,0,none,0,-72.358,22.642,0.0,12.396,11.404,healthy,no,2
corridor_baseline,6.0,0,3,49.124,2,via_uav2,1,B0,6.0,-87.289,7.711,8.029,41.491,7.374,disconnected,yes,2
corridor_baseline,6.0,0,4,38.291,1,direct,0,none,0,-78.358,16.642,11.531,16.424,7.193,degraded,no,2
corridor_baseline,6.0,1,2,19.258,1,direct,0,none,0,-63.026,31.974,0.0,12.237,11.571,healthy,no,2
corridor_baseline,6.0,1,3,29.301,1,direct,0,none,0,-59.275,35.725,5.99,14.446,9.261,healthy,no,2
corridor_baseline,6.0,1,4,49.825,1,direct,0,none,0,-68.173,26.827,13.394,18.962,4.54,degraded,no,2
corridor_baseline,6.0,2,3,23.157,1,direct,1,B0,6.0,-85.789,9.211,8.029,25.095,8.174,degraded,yes,2
corridor_baseline,6.0,2,4,21.881,1,direct,0,none,0,-72.036,22.964,1.291,12.814,10.967,healthy,no,2
corridor_baseline,6.0,3,4,36.751,1,direct,0,none,0,-74.879,20.121,6.101,16.085,7.547,degraded,no,2
corridor_baseline,6.25,0,1,28.092,1,direct,0,none,0,-81.317,13.683,0.056,14.18,9.539,healthy,yes,2
corridor_baseline,6.25,0,2,22.025,1,direct,0,none,0,-74.209,20.791,0.0,12.846,10.934,healthy,no,2
corridor_baseline,6.25,0,3,48.798,2,via_uav2,1,B0,6.0,-90.222,4.778,9.433,42.238,7.063,disconnected,yes,2
corridor_baseline,6.25,0,4,38.876,1,direct,0,none,0,-79.783,15.217,8.609,16.553,7.058,degraded,no,2
corridor_baseline,6.25,1,2,19.103,1,direct,1,B0,6.0,-74.081,20.919,11.606,24.203,9.106,degraded,no,2
corridor_baseline,6.25,1,3,28.948,1,direct,0,none,0,-71.001,23.999,0.0,14.369,9.342,healthy,no,2
corridor_baseline,6.25,1,4,49.493,1,direct,0,none,0,-71.7,23.3,19.18,18.889,4.617,degraded,yes,2
corridor_baseline,6.25,2,3,24.509,1,direct,1,B0,6.0,-88.722,6.278,9.433,25.392,7.863,degraded,yes,2
corridor_baseline,6.25,2,4,25.425,1,direct,0,none,0,-73.198,21.802,5.824,13.593,10.152,healthy,no,2
corridor_baseline,6.25,3,4,39.435,1,direct,0,none,0,-77.863,17.137,12.561,16.676,6.93,degraded,no,2
corridor_baseline,6.5,0,1,24.67,1,direct,0,none,0,-75.428,19.572,0.0,13.427,10.326,healthy,no,2
corridor_baseline,6.5,0,2,23.058,1,direct,0,none,0,-77.196,17.804,0.0,13.073,10.697,healthy,no,2
corridor_baseline,6.5,0,3,47.099,2,via_uav2,1,B0,6.0,-85.99,9.01,12.829,41.619,7.948,disconnected,yes,2
corridor_baseline,6.5,0,4,34.875,1,direct,0,none,0,-73.011,21.989,5.406,15.673,7.979,degraded,no,2
corridor_baseline,6.5,1,2,17.48,1,direct,1,B0,6.0,-65.912,29.088,11.365,23.846,9.48,degraded,no,2
corridor_baseline,6.5,1,3,31.024,1,direct,0,none,0,-67.946,27.054,0.0,14.825,8.864,healthy,no,2
corridor_baseline,6.5,1,4,48.287,1,direct,0,none,0,-70.056,24.944,22.778,18.623,4.894,degraded,yes,2
corridor_baseline,6.5,2,3,20.662,1,direct,1,B0,6.0,-84.49,10.51,12.829,24.546,8.748,degraded,yes,2
corridor_baseline,6.5,2,4,25.339,1,direct,0,none,0,-70.978,24.022,2.193,13.575,10.172,healthy,no,2
corridor_baseline,6.5,3,4,36.597,1,direct,0,none,0,-80.838,14.162,17.383,16.051,7.583,degraded,yes,2
corridor_baseline,6.75,0,1,26.422,1,direct,0,none,0,-71.616,23.384,0.0,13.813,9.923,healthy,no,2
corridor_baseline,6.75,0,2,21.917,1,direct,0,none,0,-85.842,9.158,0.0,12.822,10.959,healthy,yes,2
corridor_baseline,6.75,0,3,44.852,2,via_uav2,1,B0,6.0,-87.342,7.658,10.559,40.822,8.518,disconnected,yes,2
corridor_baseline,6.75,0,4,34.159,1,direct,0,none,0,-77.258,17.742,8.411,15.515,8.143,degraded,no,2
corridor_baseline,6.75,1,2,14.347,1,direct,1,B0,6.0,-60.596,34.404,7.283,23.156,10.2,degraded,no,2
corridor_baseline,6.75,1,3,31.885,1,direct,0,none,0,-68.708,26.292,0.0,15.015,8.667,healthy,no,2
corridor_baseline,6.75,1,4,50.23,2,via_uav2,1,B0,6.0,-73.788,21.212,7.283,40.741,9.361,degraded,yes,2
corridor_baseline,6.75,2,3,18.184,1,direct,1,B0,6.0,-80.007,14.993,10.559,24.0,9.318,degraded,yes,2
corridor_baseline,6.75,2,4,25.385,1,direct,0,none,0,-72.288,22.712,0.0,13.585,10.161,healthy,no,2
corridor_baseline,6.75,3,4,33.932,1,direct,0,none,0,-76.038,18.962,7.302,15.465,8.196,degraded,no,2
corridor_baseline,7.0,0,1,24.178,1,direct,0,none,0,-77.721,17.279,0.0,13.319,10.439,healthy,no,2
corridor_baseline,7.0,0,2,25.104,1,direct,0,none,0,-85.393,9.607,0.0,13.523,10.226,healthy,yes,2
corridor_baseline,7.0,0,3,42.265,1,direct,1,B0,6.0,-91.722,3.278,15.261,29.298,3.779,degraded,yes,2
corridor_baseline,7.0,0,4,38.942,1,direct,0,none,0,-78.108,16.892,9.709,16.567,7.043,degraded,no,2
corridor_baseline,7.0,1,2,14.319,1,direct,1,B0,6.0,-60.473,34.527,7.034,23.15,10.207,degraded,no,2
corridor_baseline,7.0,1,3,26.036,1,direct,0,none,0,-65.444,29.556,0.0,13.728,10.012,healthy,no,2
corridor_baseline,7.0,1,4,50.15,2,via_uav2,1,B0,6.0,-65.9,29.1,8.716,42.011,8.027,degraded,yes,2
corridor_baseline,7.0,2,3,17.353,1,direct,1,B0,6.0,-78.124,16.876,14.004,23.818,9.509,degraded,no,2
corridor_baseline,7.0,2,4,31.187,1,direct,0,none,0,-64.4,30.6,1.809,14.861,8.827,healthy,no,2
corridor_baseline,7.0,3,4,30.685,1,direct,0,none,0,-69.214,25.786,11.414,14.751,8.942,healthy,no,2
corridor_baseline,7.25,0,1,23.728,1,direct,0,none,0,-76.065,18.935,0.0,13.22,10.543,healthy,no,2
corridor_baseline,7.25,0,2,24.433,1,direct,0,none,0,-84.38,10.62,3.707,13.375,10.38,healthy,yes,2
corridor_baseline,7.25,0,3,37.174,1,direct,1,B0,6.0,-92.503,2.497,16.508,28.178,4.95,degraded,yes,2
corridor_baseline,7.25,0,4,36.667,1,direct,0,none,0,-75.451,19.549,8.642,16.067,7.567,degraded,no,2
corridor_baseline,7.25,1,2,17.918,1,direct,1,B0,6.0,-74.465,20.535,10.737,23.942,9.379,degraded,no,2
corridor_baseline,7.25,1,3,28.984,1,direct,0,none,0,-75.699,19.301,0.0,14.376,9.334,healthy,no,2
corridor_baseline,7.25,1,4,47.587,2,via_uav2,1,B0,6.0,-75.965,19.035,12.093,43.498,7.301,degraded,yes,2
corridor_baseline,7.25,2,3,20.603,1,direct,1,B0,6.0,-74.45,20.55,17.038,24.533,8.761,degraded,yes,2
corridor_baseline,7.25,2,4,34.344,1,direct,0,none,0,-62.94,32.06,1.519,15.556,8.101,degraded,no,2
corridor_baseline,7.25,3,4,26.658,1,direct,0,none,0,-72.426,22.574,14.119,13.865,9.869,healthy,no,2
corridor_baseline,7.5,0,1,23.457,1,direct,0,none,0,-76.62,18.38,1.245,13.161,10.605,healthy,no,2
corridor_baseline,7.5,0,2,27.776,1,direct,0,none,0,-84.762,10.238,4.206,14.111,9.612,healthy,yes,2
corridor_baseline,7.5,0,3,37.789,1,direct,1,B0,6.0,-92.835,2.165,23.296,28.314,4.808,degraded,yes,2
corridor_baseline,7.5,0,4,37.386,1,direct,0,none,0,-72.657,22.343,7.917,16.225,7.401,degraded,no,2
corridor_baseline,7.5,1,2,14.619,1,direct,1,B0,6.0,-71.936,23.064,9.186,23.216,10.138,degraded,no,2
corridor_baseline,7.5,1,3,28.548,1,direct,0,none,0,-72.837,22.163,0.316,14.28,9.434,healthy,no,2
corridor_baseline,7.5,1,4,50.894,2,via_uav2,1,B0,6.0,-73.436,21.564,9.186,41.999,8.108,degraded,yes,2
corridor_baseline,7.5,2,3,21.964,1,direct,1,B0,6.0,-74.521,20.479,16.773,24.832,8.448,degraded,yes,2
corridor_baseline,7.5,2,4,30.833,1,direct,0,none,0,-61.121,33.879,0.0,14.783,8.908,healthy,no,2
corridor_baseline,7.5,3,4,26.013,1,direct,0,none,0,-66.154,28.846,8.269,13.723,10.017,healthy,no,2
corridor_baseline,7.75,0,1,27.977,1,direct,0,none,0,-72.126,22.874,0.0,14.155,9.565,healthy,no,2
corridor_baseline,7.75,0,2,24.658,1,direct,0,none,0,-83.158,11.842,2.419,13.425,10.329,healthy,yes,2
corridor_baseline,7.75,0,3,35.187,1,direct,1,B0,6.0,-85.007,9.993,16.003,27.741,5.407,degraded,yes,2
corridor_baseline,7.75,0,4,38.191,1,direct,0,none,0,-79.823,15.177,5.523,16.402,7.216,degraded,no,2
corridor_baseline,7.75,1,2,16.967,1,direct,1,B0,6.0,-74.678,20.322,9.209,23.733,9.598,degraded,no,2
corridor_baseline,7.75,1,3,27.93,1,direct,0,none,0,-70.196,24.804,0.0,14.145,9.576,healthy,no,2
corridor_baseline,7.75,1,4,55.963,2,via_uav2,1,B0,6.0,-76.178,18.822,9.209,42.72,7.895,degraded,yes,2
corridor_baseline,7.75,2,3,19.807,1,direct,0,none,0,-68.626,26.374,6.238,12.358,11.444,healthy,no,2
corridor_baseline,7.75,2,4,31.76,1,direct,0,none,0,-66.988,28.012,0.0,14.987,8.695,healthy,no,2
corridor_baseline,7.75,3,4,28.041,1,direct,0,none,0,-69.821,25.179,11.294,14.169,9.551,healthy,no,2
corridor_baseline,8.0,0,1,30.484,1,direct,0,none,0,-75.047,19.953,3.046,14.706,8.989,healthy,no,2
corridor_baseline,8.0,0,2,21.158,1,direct,0,none,0,-78.14,16.86,6.27,12.655,11.134,healthy,no,2
corridor_baseline,8.0,0,3,38.073,1,direct,1,B0,6.0,-87.988,7.012,19.677,28.376,4.743,degraded,yes,2
corridor_baseline,8.0,0,4,35.098,1,direct,0,none,0,-72.801,22.199,4.407,15.721,7.928,degraded,no,2
corridor_baseline,8.0,1,2,14.764,1,direct,1,B0,6.0,-72.503,22.497,12.539,23.248,10.104,degraded,no,2
corridor_baseline,8.0,1,3,27.515,1,direct,0,none,0,-64.731,30.269,2.559,14.053,9.672,healthy,no,2
corridor_baseline,8.0,1,4,52.745,2,via_uav2,1,B0,6.0,-74.003,20.997,12.539,42.692,7.418,degraded,yes,2
corridor_baseline,8.0,2,3,22.249,1,direct,0,none,0,-76.182,18.818,7.347,12.895,10.883,healthy,no,2
corridor_baseline,8.0,2,4,33.836,1,direct,0,none,0,-70.856,24.144,0.0,15.444,8.218,degraded,no,2
corridor_baseline,8.0,3,4,27.333,1,direct,0,none,0,-66.525,28.475,5.965,14.013,9.713,healthy,no,2
corridor_baseline,8.25,0,1,27.012,1,direct,0,none,0,-72.798,22.202,0.02,13.943,9.787,healthy,no,2
corridor_baseline,8.25,0,2,20.982,1,direct,0,none,0,-78.946,16.054,2.724,12.616,11.174,healthy,no,2
corridor_baseline,8.25,0,3,38.75,1,direct,1,B0,6.0,-82.91,12.09,13.673,28.525,4.588,degraded,yes,2
corridor_baseline,8.25,0,4,33.133,1,direct,0,none,0,-71.115,23.885,4.292,15.289,8.379,degraded,no,2
corridor_baseline,8.25,1,2,13.07,1,direct,1,B0,6.0,-72.225,22.775,11.248,22.875,10.494,degraded,no,2
corridor_baseline,8.25,1,3,31.38,1,direct,0,none,0,-64.44,30.56,8.644,14.904,8.783,healthy,no,2
corridor_baseline,8.25,1,4,45.381,2,via_uav2,1,B0,6.0,-73.725,21.275,11.248,41.081,8.712,degraded,yes,2
corridor_baseline,8.25,2,3,20.688,1,direct,0,none,0,-71.345,23.655,8.164,12.551,11.242,healthy,no,2
corridor_baseline,8.25,2,4,28.21,1,direct,0,none,0,-67.059,27.941,0.0,14.206,9.512,healthy,no,2
corridor_baseline,8.25,3,4,28.439,1,direct,0,none,0,-59.268,35.732,1.614,14.257,9.459,healthy,no,2
corridor_baseline,8.5,0,1,22.862,1,direct,0,none,0,-63.73,31.27,0.0,13.03,10.742,healthy,no,2
corridor_baseline,8.5,0,2,17.157,1,direct,0,none,0,-84.679,10.321,0.0,11.775,12.054,healthy,yes,2
corridor_baseline,8.5,0,3,41.108,1,direct,0,none,0,-78.037,16.963,8.248,17.044,6.545,degraded,no,2
corridor_baseline,8.5,0,4,32.271,1,direct,0,none,0,-73.089,21.911,5.57,15.1,8.578,healthy,no,2
corridor_baseline,8.5,1,2,16.641,1,direct,1,B0,6.0,-78.894,16.106,10.583,23.661,9.673,degraded,no,2
corridor_baseline,8.5,1,3,29.073,1,direct,0,none,0,-64.647,30.353,4.221,14.396,9.313,healthy,no,2
corridor_baseline,8.5,1,4,45.626,2,via_uav2,1,B0,6.0,-80.394,14.606,10.583,41.93,8.646,degraded,yes,2
corridor_baseline,8.5,2,3,21.747,1,direct,0,none,0,-73.178,21.822,14.01,12.784,10.998,healthy,no,2
corridor_baseline,8.5,2,4,28.496,1,direct,0,none,0,-67.138,27.862,0.0,14.269,9.446,healthy,no,2
corridor_baseline,8.5,3,4,26.105,1,direct,0,none,0,-60.392,34.608,4.666,13.743,9.996,healthy,no,2
corridor_baseline,8.75,0,1,18.52,1,direct,1,B0,6.0,-71.696,23.304,7.229,24.074,9.24,degraded,no,2
corridor_baseline,8.75,0,2,17.446,1,direct,0,none,0,-92.635,2.365,0.0,11.838,11.987,healthy,yes,2
corridor_baseline,8.75,0,3,40.268,1,direct,0,none,0,-75.083,19.917,9.087,16.859,6.738,degraded,no,2
corridor_baseline,8.75,0,4,31.678,1,direct,0,none,0,-73.141,21.859,5.474,14.969,8.714,healthy,no,2
corridor_baseline,8.75,1,2,18.982,1,direct,1,B0,6.0,-76.44,18.56,9.593,24.176,9.134,degraded,no,2
corridor_baseline,8.75,1,3,32.678,1,direct,0,none,0,-63.383,31.617,8.457,15.189,8.484,degraded,no,2
corridor_baseline,8.75,1,4,46.938,2,via_uav2,1,B0,6.0,-77.94,17.06,9.593,42.2,8.334,degraded,yes,2
corridor_baseline,8.75,2,3,27.748,1,direct,0,none,0,-76.871,18.129,11.786,14.104,9.618,healthy,no,2
corridor_baseline,8.75,2,4,27.383,1,direct,0,none,0,-73.139,21.861,0.0,14.024,9.702,healthy,no,2
corridor_baseline,8.75,3,4,29.346,1,direct,1,B1,6.0,-74.103,20.897,14.147,26.456,6.75,degraded,no,2
corridor_baseline,9.0,0,1,15.666,1,direct,1,B0,6.0,-69.338,25.662,6.938,23.446,9.897,degraded,no,2
corridor_baseline,9.0,0,2,18.367,1,direct,0,none,0,-95.032,-0.032,0.0,12.041,11.776,healthy,yes,2
corridor_baseline,9.0,0,3,45.398,1,direct,0,none,0,-73.433,21.567,12.912,17.988,5.558,degraded,no,2
corridor_baseline,9.0,0,4,31.887,1,direct,0,none,0,-76.77,18.23,4.92,15.015,8.666,healthy,no,2
corridor_baseline,9.0,1,2,15.18,1,direct,1,B0,6.0,-76.661,18.339,3.047,23.34,10.008,degraded,no,2
corridor_baseline,9.0,1,3,32.324,1,direct,0,none,0,-58.778,36.222,7.428,15.111,8.566,healthy,no,2
corridor_baseline,9.0,1,4,45.472,2,via_uav2,1,B0,6.0,-78.161,16.839,3.047,42.014,8.223,degraded,yes,2
corridor_baseline,9.0,2,3,25.461,1,direct,0,none,0,-77.27,17.73,6.79,13.602,10.144,healthy,no,2
corridor_baseline,9.0,2,4,30.336,1,direct,0,none,0,-76.527,18.473,0.0,14.674,9.023,healthy,no,2
corridor_baseline,9.0,3,4,34.633,1,direct,1,B1,6.0,-81.873,13.127,19.114,27.619,5.534,degraded,yes,2
corridor_baseline,9.25,0,1,11.106,1,direct,1,B0,6.0,-72.648,22.352,7.737,22.443,10.946,degraded,no,2
corridor_baseline,9.25,0,2,19.255,1,direct,0,none,0,-90.297,4.703,0.0,12.236,11.571,healthy,yes,2
corridor_baseline,9.25,0,3,39.891,1,direct,0,none,0,-74.578,20.422,13.493,16.776,6.825,degraded,no,2
corridor_baseline,9.25,0,4,33.442,1,direct,0,none,0,-74.886,20.114,4.662,15.357,8.308,degraded,no,2
corridor_baseline,9.25,1,2,16.315,1,direct,1,B0,6.0,-77.812,17.188,2.24,23.589,9.748,degraded,no,2
corridor_baseline,9.25,1,3,32.553,1,direct,0,none,0,-58.708,36.292,9.909,15.162,8.513,degraded,no,2
corridor_baseline,9.25,1,4,43.446,1,direct,1,B0,6.0,-70.135,24.865,18.589,29.558,3.507,degraded,yes,2
corridor_baseline,9.25,2,3,27.439,1,direct,0,none,0,-78.866,16.134,7.225,14.037,9.689,healthy,no,2
corridor_baseline,9.25,2,4,33.684,1,direct,0,none,0,-85.324,9.676,0.0,15.41,8.253,degraded,yes,2
corridor_baseline,9.25,3,4,36.463,1,direct,1,B1,6.0,-81.922,13.078,18.615,28.022,5.114,degraded,yes,2
corridor_baseline,9.5,0,1,8.998,1,direct,1,B0,6.0,-74.457,20.543,12.792,21.98,11.43,degraded,no,2
corridor_baseline,9.5,0,2,21.075,1,direct,0,none,0,-85.423,9.577,1.575,12.636,11.153,healthy,yes,2
corridor_baseline,9.5,0,3,39.968,1,direct,0,none,0,-75.956,19.044,14.831,16.793,6.807,degraded,no,2
corridor_baseline,9.5,0,4,32.638,1,direct,0,none,0,-80.367,14.633,5.778,15.18,8.493,degraded,yes,2
corridor_baseline,9.5,1,2,10.471,1,direct,1,B0,6.0,-74.28,20.72,6.123,22.304,11.092,degraded,no,2
corridor_baseline,9.5,1,3,32.847,1,direct,0,none,0,-60.234,34.766,4.606,15.226,8.445,degraded,no,2
corridor_baseline,9.5,1,4,44.74,2,via_uav2,1,B0,6.0,-81.589,13.411,15.37,41.2,7.99,degraded,yes,2
corridor_baseline,9.5,2,3,27.764,1,direct,0,none,0,-76.116,18.884,7.793,14.108,9.614,healthy,no,2
corridor_baseline,9.5,2,4,31.347,1,direct,0,none,0,-80.089,14.911,9.85,14.896,8.79,healthy,yes,2
corridor_baseline,9.5,3,4,35.51,1,direct,1,B1,6.0,-90.829,4.171,18.147,27.812,5.333,degraded,yes,2
corridor_baseline,9.75,0,1,12.804,1,direct,1,B0,6.0,-79.547,15.453,12.368,22.817,10.555,degraded,no,2
corridor_baseline,9.75,0,2,14.334,1,direct,0,none,0,-74.504,20.496,0.0,11.154,12.703,healthy,no,2
corridor_baseline,9.75,0,3,38.425,1,direct,0,none,0,-75.76,19.24,12.234,16.453,7.162,degraded,no,2
corridor_baseline,9.75,0,4,31.501,1,direct,0,none,0,-76.917,18.083,9.991,14.93,8.755,healthy,no,2
corridor_baseline,9.75,1,2,9.696,1,direct,1,B0,6.0,-74.691,20.309,9.942,22.133,11.27,degraded,no,2
corridor_baseline,9.75,1,3,32.342,1,direct,0,none,0,-61.836,33.164,10.707,15.115,8.561,healthy,no,2
corridor_baseline,9.75,1,4,46.571,2,via_uav2,1,B0,6.0,-76.191,18.809,18.945,40.63,8.408,degraded,yes,2
corridor_baseline,9.75,2,3,23.431,1,direct,0,none,0,-83.63,11.37,10.032,13.155,10.611,healthy,yes,2
corridor_baseline,9.75,2,4,29.533,1,direct,0,none,0,-73.147,21.853,9.997,14.497,9.208,healthy,no,2
corridor_baseline,9.75,3,4,35.573,1,direct,1,B1,6.0,-97.098,-2.098,17.168,27.826,5.318,degraded,yes,2
corridor_baseline,10.0,0,1,10.859,1,direct,1,B0,6.0,-79.85,15.15,7.457,22.389,11.002,degraded,no,2
corridor_baseline,10.0,0,2,14.563,1,direct,0,none,0,-76.205,18.795,0.0,11.204,12.651,healthy,no,2
corridor_baseline,10.0,0,3,40.26,1,direct,0,none,0,-78.431,16.569,12.188,16.857,6.74,degraded,no,2
corridor_baseline,10.0,0,4,33.596,1,direct,0,none,0,-81.499,13.501,12.101,15.391,8.273,degraded,yes,2
corridor_baseline,10.0,1,2,11.184,1,direct,1,B0,6.0,-72.214,22.786,8.133,22.46,10.928,degraded,no,2
corridor_baseline,10.0,1,3,31.231,1,direct,0,none,0,-62.083,32.917,15.926,14.871,8.817,healthy,yes,2
corridor_baseline,10.0,1,4,50.078,2,via_uav2,1,B0,6.0,-77.81,17.19,24.924,41.545,7.793,disconnected,yes,2
corridor_baseline,10.0,2,3,26.833,1,direct,0,none,0,-81.08,13.92,6.348,13.903,9.828,healthy,yes,2
corridor_baseline,10.0,2,4,32.204,1,direct,0,none,0,-76.31,18.69,18.278,15.085,8.593,healthy,yes,2
corridor_baseline,10.0,3,4,34.02,1,direct,1,B1,6.0,-96.764,-1.764,14.976,27.484,5.675,degraded,yes,2
corridor_baseline,10.25,0,1,15.142,1,direct,1,B0,6.0,-81.702,13.298,9.253,23.331,10.017,degraded,yes,2
corridor_baseline,10.25,0,2,13.802,1,direct,0,none,0,-77.179,17.821,0.0,11.037,12.825,healthy,no,2
corridor_baseline,10.25,0,3,38.084,1,direct,0,none,0,-84.538,10.462,7.725,16.378,7.241,degraded,yes,2
corridor_baseline,10.25,0,4,32.017,1,direct,0,none,0,-82.169,12.831,9.916,15.044,8.636,healthy,yes,2
corridor_baseline,10.25,1,2,10.496,1,direct,1,B0,6.0,-77.98,17.02,4.48,22.309,11.086,degraded,no,2
corridor_baseline,10.25,1,3,34.576,1,direct,0,none,0,-65.229,29.771,11.015,15.607,8.048,degraded,no,2
corridor_baseline,10.25,1,4,45.815,2,via_uav2,1,B0,6.0,-79.48,15.52,17.752,40.419,8.812,degraded,yes,2
corridor_baseline,10.25,2,3,22.986,1,direct,0,none,0,-78.89,16.11,4.112,13.057,10.713,healthy,no,2
corridor_baseline,10.25,2,4,27.772,1,direct,0,none,0,-76.901,18.099,13.894,14.11,9.612,healthy,no,2
corridor_baseline,10.25,3,4,40.028,1,direct,1,B1,6.0,-99.544,-4.544,19.251,28.806,4.293,degraded,yes,2
corridor_baseline,10.5,0,1,19.509,1,direct,1,B0,6.0,-79.874,15.126,13.061,24.292,9.013,degraded,no,2
corridor_baseline,10.5,0,2,9.571,1,direct,0,none,0,-73.542,21.458,2.075,10.106,13.799,healthy,no,2
corridor_baseline,10.5,0,3,40.085,1,direct,0,none,0,-76.818,18.182,10.673,16.819,6.78,degraded,no,2
corridor_baseline,10.5,0,4,29.88,1,direct,0,none,0,-77.506,17.494,5.879,14.574,9.128,healthy,no,2
corridor_baseline,10.5,1,2,11.78,1,direct,0,none,0,-75.146,19.854,0.0,10.592,13.291,healthy,no,2
corridor_baseline,10.5,1,3,38.739,1,direct,0,none,0,-62.631,32.369,8.896,16.523,7.09,degraded,no,2
corridor_baseline,10.5,1,4,39.283,1,direct,1,B0,6.0,-75.442,19.558,12.85,28.642,4.465,degraded,no,2
corridor_baseline,10.5,2,3,22.997,1,direct,0,none,0,-80.268,14.732,6.499,13.059,10.711,healthy,yes,2
corridor_baseline,10.5,2,4,33.294,1,direct,1,B1,6.0,-83.794,11.206,26.262,27.325,5.842,degraded,yes,2
corridor_baseline,10.5,3,4,41.827,1,direct,1,B1,6.0,-101.858,-6.858,21.54,29.202,3.88,degraded,yes,2
corridor_baseline,10.75,0,1,20.474,1,direct,1,B0,6.0,-73.308,21.692,11.347,24.504,8.791,degraded,no,2
corridor_baseline,10.75,0,2,8.39,1,direct,0,none,0,-63.92,31.08,0.0,9.846,14.07,healthy,no,2
corridor_baseline,10.75,0,3,37.973,1,direct,0,none,0,-80.525,14.475,9.459,16.354,7.266,degraded,yes,2
corridor_baseline,10.75,0,4,33.198,1,direct,0,none,0,-77.759,17.241,8.515,15.304,8.364,degraded,no,2
corridor_baseline,10.75,1,2,10.425,1,direct,0,none,0,-71.563,23.437,0.0,10.294,13.602,healthy,no,2
corridor_baseline,10.75,1,3,40.904,1,direct,0,none,0,-65.157,29.843,2.497,16.999,6.592,degraded,no,2
corridor_baseline,10.75,1,4,37.593,1,direct,0,none,0,-71.879,23.121,6.115,16.27,7.354,degraded,no,2
corridor_baseline,10.75,2,3,21.05,1,direct,0,none,0,-73.818,21.182,3.204,12.631,11.159,healthy,no,2
corridor_baseline,10.75,2,4,34.078,1,direct,1,B1,6.0,-83.318,11.682,25.739,27.497,5.662,degraded,yes,2
corridor_baseline,10.75,3,4,44.208,1,direct,1,B1,6.0,-104.237,-9.237,17.55,29.726,3.332,degraded,yes,2
corridor_baseline,11.0,0,1,20.107,1,direct,1,B0,6.0,-69.529,25.471,10.169,24.424,8.875,degraded,no,2
corridor_baseline,11.0,0,2,11.35,1,direct,0,none,0,-63.507,31.493,0.0,10.497,13.389,healthy,no,2
corridor_baseline,11.0,0,3,39.027,1,direct,0,none,0,-73.541,21.459,10.703,16.586,7.024,degraded,no,2
corridor_baseline,11.0,0,4,33.289,1,direct,0,none,0,-74.632,20.368,11.619,15.324,8.344,degraded,no,2
corridor_baseline,11.0,1,2,9.623,1,direct,0,none,0,-70.306,24.694,0.0,10.117,13.787,healthy,no,2
corridor_baseline,11.0,1,3,42.429,1,direct,0,none,0,-64.377,30.623,4.56,17.334,6.241,degraded,no,2
corridor_baseline,11.0,1,4,37.794,1,direct,0,none,0,-69.54,25.46,10.499,16.315,7.307,degraded,no,2
corridor_baseline,11.0,2,3,23.663,1,direct,0,none,0,-70.029,24.971,0.0,13.206,10.558,healthy,no,2
corridor_baseline,11.0,2,4,33.579,1,direct,1,B1,6.0,-79.527,15.473,22.305,27.387,5.777,degraded,yes,2
corridor_baseline,11.0,3,4,41.05,1,direct,1,B1,6.0,-106.555,-11.555,13.096,29.031,4.058,degraded,yes,2
